1.32938	6646.89	0.00468377
1.32937	6646.86	0.0400414
1.32936	6646.8	0.0973749
1.32936	6646.79	0.105028
1.32933	6646.67	0.222103
1.32928	6646.42	0.471371
1.32926	6646.31	0.585729
1.32927	6646.33	0.569839
1.32929	6646.44	0.457417
1.32937	6646.84	0.0575661
1.32932	6646.59	0.302831
1.32932	6646.62	0.273221
1.32929	6646.47	0.42971
1.32925	6646.23	0.664987
1.32922	6646.12	0.780273
1.32915	6645.73	1.16768
1.32914	6645.69	1.20354
1.32914	6645.69	1.20984
1.32913	6645.67	1.22278
1.32914	6645.72	1.17397
1.3292	6646.02	0.871438
1.32916	6645.81	1.08935
1.32917	6645.85	1.04686
1.32909	6645.45	1.44879
1.32907	6645.36	1.53784
1.32895	6644.76	2.13797
1.32902	6645.11	1.78814
1.32902	6645.11	1.79049
1.32909	6645.43	1.46465
1.32921	6646.03	0.86239
1.32907	6645.37	1.5271
1.32915	6645.74	1.15276
1.32928	6646.38	0.518026
1.32926	6646.29	0.60529
1.32912	6645.6	1.29879
1.32913	6645.63	1.26419
1.32913	6645.63	1.26767
1.32916	6645.79	1.10924
1.32918	6645.88	1.01549
1.32919	6645.94	0.95337
1.32926	6646.28	0.611573
1.32916	6645.79	1.1016
1.32921	6646.03	0.868879
1.32919	6645.97	0.924108
1.32928	6646.41	0.482029
1.32928	6646.41	0.489168
1.32913	6645.66	1.23437
1.32911	6645.57	1.33045
1.32904	6645.22	1.6749
1.32903	6645.17	1.727
1.32905	6645.25	1.6461
1.32907	6645.33	1.56554
1.32919	6645.97	0.929281
1.32904	6645.21	1.68404
1.32908	6645.41	1.48351
1.32908	6645.41	1.48418
1.32918	6645.91	0.987667
1.32923	6646.13	0.761964
1.32922	6646.12	0.776789
1.32917	6645.85	1.04499
1.32914	6645.7	1.19116
1.32905	6645.26	1.63915
1.32906	6645.29	1.60243
1.32905	6645.24	1.66046
1.32905	6645.27	1.63013
1.32903	6645.14	1.7525
1.32908	6645.4	1.49661
1.32929	6646.43	0.462927
1.32931	6646.53	0.364981
1.32936	6646.81	0.0827471
1.32935	6646.77	0.130344
1.32931	6646.56	0.337453
1.32936	6646.8	0.0935267
1.32936	6646.81	0.0805661
1.32937	6646.85	0.0418339
1.32936	6646.78	0.110549
1.32929	6646.46	0.43469
1.32927	6646.34	0.559136
1.32935	6646.73	0.168684
1.3293	6646.48	0.410696
1.32918	6645.9	1.00036
1.32907	6645.35	1.54217
1.32922	6646.09	0.802956
1.32933	6646.65	0.246412
1.32932	6646.58	0.312706
1.32927	6646.36	0.537278
1.3293	6646.48	0.411104
1.32921	6646.06	0.839912
1.32924	6646.22	0.680332
1.32935	6646.77	0.127559
1.32928	6646.39	0.508362
1.3292	6646	0.894468
1.32927	6646.34	0.550656
1.32933	6646.63	0.26393
1.32937	6646.87	0.0217541
1.32937	6646.87	0.0252872
1.32937	6646.87	0.0262707
1.32935	6646.76	0.134741
1.32931	6646.56	0.332831
1.32931	6646.57	0.328419
1.32932	6646.62	0.271985
1.32932	6646.58	0.311879
1.32934	6646.72	0.17524
1.32921	6646.03	0.86728
1.32911	6645.57	1.32455
1.32918	6645.89	1.00572
1.32924	6646.22	0.673731
1.3293	6646.49	0.402907
1.32932	6646.62	0.276383
1.32938	6646.88	0.0143548
1.32932	6646.62	0.275147
1.32937	6646.83	0.0648571
1.32933	6646.64	0.259309
1.32932	6646.62	0.27659
1.32932	6646.61	0.282185
1.32927	6646.33	0.560776
1.32925	6646.24	0.651852
1.32915	6645.75	1.14117
1.32919	6645.95	0.949272
1.3292	6645.98	0.916244
1.32915	6645.75	1.14574
1.32923	6646.13	0.763195
1.32924	6646.2	0.699234
1.32924	6646.19	0.705519
1.32925	6646.25	0.644897
1.3293	6646.52	0.376589
1.3293	6646.51	0.387597
1.3293	6646.48	0.415093
1.32926	6646.32	0.573496
1.32928	6646.39	0.503667
1.32935	6646.77	0.123635
1.32933	6646.63	0.261429
1.32925	6646.25	0.642073
1.32917	6645.85	1.05049
1.32917	6645.85	1.0472
1.32913	6645.64	1.25096
1.3292	6646	0.89849
1.32934	6646.7	0.192519
1.32931	6646.57	0.329045
1.32927	6646.34	0.55076
1.32919	6645.93	0.97019
1.32916	6645.78	1.11817
1.32915	6645.73	1.16351
1.32925	6646.25	0.648289
1.32922	6646.12	0.779727
1.3291	6645.5	1.39126
1.32912	6645.6	1.29457
1.32905	6645.25	1.64207
1.32904	6645.21	1.68769
1.32911	6645.54	1.35665
1.32914	6645.7	1.19412
1.32911	6645.55	1.34207
